cityid,carid,time,sales
4,22,2018-04-01,217
4,22,2018-05-01,98
4,22,2018-06-01,147
4,22,2018-07-01,229
4,22,2018-08-01,155
4,22,2018-09-01,153
4,22,2018-10-01,197
4,22,2018-11-01,196
4,22,2018-12-01,179
4,22,2019-01-01,193
4,22,2019-02-01,220
4,22,2019-03-01,157
4,22,2019-04-01,180
4,22,2019-05-01,166
4,22,2019-06-01,154
4,22,2019-07-01,180
4,22,2019-08-01,183
4,22,2019-09-01,73
4,22,2019-10-01,222
4,22,2019-11-01,193
4,22,2019-12-01,135
4,23,2017-01-01,204
4,23,2017-02-01,170
4,23,2017-03-01,200
4,23,2017-04-01,182
4,23,2017-05-01,189
4,23,2017-06-01,158
4,23,2017-07-01,174
4,23,2017-08-01,201
4,23,2017-09-01,153
4,23,2017-10-01,188
4,23,2017-11-01,157
4,23,2017-12-01,168
4,23,2018-01-01,75
4,23,2018-02-01,102
4,23,2018-03-01,121
4,23,2018-04-01,114
4,23,2018-05-01,67
4,23,2018-06-01,194
4,23,2018-07-01,200
4,23,2018-08-01,104
4,23,2018-09-01,163
4,23,2018-10-01,85
4,23,2018-11-01,180
4,23,2018-12-01,144
4,23,2019-01-01,137
4,23,2019-02-01,149
4,23,2019-03-01,151
4,23,2019-04-01,130
4,23,2019-05-01,71
4,23,2019-06-01,151
4,23,2019-07-01,77
4,23,2019-08-01,116
4,23,2019-09-01,88
4,23,2019-10-01,102
4,23,2019-11-01,122
4,23,2019-12-01,128
4,24,2017-01-01,117
4,24,2017-02-01,129
4,24,2017-03-01,143
4,24,2017-04-01,145
4,24,2017-05-01,185
4,24,2017-06-01,133
4,24,2017-07-01,174
4,24,2017-08-01,159
4,24,2017-09-01,175
4,24,2017-10-01,159
4,24,2017-11-01,175
4,24,2017-12-01,211
4,24,2018-01-01,144
4,24,2018-02-01,161
4,24,2018-03-01,145
4,24,2018-04-01,212
4,24,2018-05-01,85
4,24,2018-06-01,140
4,24,2018-07-01,141
4,24,2018-08-01,209
4,24,2018-09-01,75
4,24,2018-10-01,188
4,24,2018-11-01,161
4,24,2018-12-01,123
4,24,2019-01-01,124
4,24,2019-02-01,93
4,24,2019-03-01,85
4,24,2019-04-01,103
4,24,2019-05-01,145
4,24,2019-06-01,96
4,24,2019-07-01,106
4,24,2019-08-01,74
4,24,2019-09-01,166
4,24,2019-10-01,73
4,24,2019-11-01,109
4,24,2019-12-01,137
4,25,2017-01-01,72
4,25,2017-02-01,67
4,25,2017-03-01,87
4,25,2017-04-01,76
4,25,2017-05-01,88
4,25,2017-06-01,66
4,25,2017-07-01,102
4,25,2017-08-01,61
4,25,2017-09-01,88
4,25,2017-10-01,77
4,25,2017-11-01,61
4,25,2017-12-01,60
4,25,2018-01-01,59
4,25,2018-02-01,50
4,25,2018-03-01,64
4,25,2018-04-01,88
4,25,2018-05-01,62
4,25,2018-06-01,44
4,25,2018-07-01,78
4,25,2018-08-01,67
4,25,2018-09-01,59
4,25,2018-10-01,56
4,25,2018-11-01,75
4,25,2018-12-01,62
4,25,2019-01-01,61
4,25,2019-02-01,50
4,25,2019-03-01,83
4,25,2019-04-01,72
4,25,2019-05-01,61
4,25,2019-06-01,50
4,25,2019-07-01,62
4,25,2019-08-01,67
4,25,2019-09-01,49
4,25,2019-10-01,62
4,25,2019-11-01,52
4,25,2019-12-01,62
4,26,2017-01-01,75
4,26,2017-02-01,89
4,26,2017-03-01,68
4,26,2017-04-01,75
4,26,2017-05-01,77
4,26,2017-06-01,82
4,26,2017-07-01,83
4,26,2017-08-01,77
4,26,2017-09-01,83
4,26,2017-10-01,67
4,26,2017-11-01,75
4,26,2017-12-01,67
4,26,2018-01-01,76
4,26,2018-02-01,67
4,26,2018-03-01,77
4,26,2018-04-01,66
4,26,2018-05-01,88
4,26,2018-06-01,59
4,26,2018-07-01,78
4,26,2018-08-01,66
4,26,2018-09-01,47
4,26,2018-10-01,69
4,26,2018-11-01,64
4,26,2018-12-01,66
4,26,2019-01-01,61
4,26,2019-02-01,88
4,26,2019-03-01,72
4,26,2019-04-01,61
4,26,2019-05-01,89
4,26,2019-06-01,52
4,26,2019-07-01,63
4,26,2019-08-01,84
4,26,2019-09-01,74
4,26,2019-10-01,65
4,26,2019-11-01,83
4,26,2019-12-01,85
4,27,2017-01-01,78
4,27,2017-02-01,52
4,27,2017-03-01,71
4,27,2017-04-01,77
4,27,2017-05-01,88
4,27,2017-06-01,89
4,27,2017-07-01,72
4,27,2017-08-01,40
4,27,2017-09-01,61
4,27,2017-10-01,58
4,27,2017-11-01,73
4,27,2017-12-01,82
4,27,2018-01-01,86
4,27,2018-02-01,77
4,27,2018-03-01,54
4,27,2018-04-01,29
4,27,2018-05-01,68
4,27,2018-06-01,61
4,27,2018-07-01,77
4,27,2018-08-01,73
4,27,2018-09-01,91
4,27,2018-10-01,62
4,27,2018-11-01,77
4,27,2018-12-01,77
4,27,2019-01-01,83
4,27,2019-02-01,67
4,27,2019-03-01,85
4,27,2019-04-01,85
4,27,2019-05-01,77
4,27,2019-06-01,48
4,27,2019-07-01,62
4,27,2019-08-01,61
4,27,2019-09-01,72
4,27,2019-10-01,43
4,27,2019-11-01,63
4,27,2019-12-01,35
4,28,2017-01-01,64
4,28,2017-02-01,88
4,28,2017-03-01,75
4,28,2017-04-01,68
4,28,2017-05-01,86
4,28,2017-06-01,46
4,28,2017-07-01,64
4,28,2017-08-01,87
4,28,2017-09-01,78
4,28,2017-10-01,67
4,28,2017-11-01,69
4,28,2017-12-01,88
4,28,2018-01-01,38
4,28,2018-02-01,32
4,28,2018-03-01,73
4,28,2018-04-01,29
4,28,2018-05-01,72
4,28,2018-06-01,77
4,28,2018-07-01,83
4,28,2018-08-01,75
4,28,2018-09-01,61
4,28,2018-10-01,72
4,28,2018-11-01,67
4,28,2018-12-01,87
4,28,2019-01-01,76
4,28,2019-02-01,35
4,28,2019-03-01,66
4,28,2019-04-01,76
4,28,2019-05-01,61
4,28,2019-06-01,35
4,28,2019-07-01,56
4,28,2019-08-01,85
4,28,2019-09-01,60
4,28,2019-10-01,72
4,28,2019-11-01,77
4,28,2019-12-01,91
4,29,2017-01-01,62
4,29,2017-02-01,88
4,29,2017-03-01,71
4,29,2017-04-01,78
4,29,2017-05-01,67
4,29,2017-06-01,64
4,29,2017-07-01,85
4,29,2017-08-01,75
4,29,2017-09-01,69
4,29,2017-10-01,82
4,29,2017-11-01,77
4,29,2017-12-01,83
4,29,2018-01-01,72
4,29,2018-02-01,61
4,29,2018-03-01,77
4,29,2018-04-01,83
4,29,2018-05-01,67
4,29,2018-06-01,49
4,29,2018-07-01,62
4,29,2018-08-01,78
4,29,2018-09-01,85
4,29,2018-10-01,75
4,29,2018-11-01,89
4,29,2018-12-01,68
4,29,2019-01-01,48
4,29,2019-02-01,77
4,29,2019-03-01,61
4,29,2019-04-01,62
4,29,2019-05-01,103
4,29,2019-06-01,62
4,29,2019-07-01,67
4,29,2019-08-01,75
4,29,2019-09-01,67
4,29,2019-10-01,76
4,29,2019-11-01,67
4,29,2019-12-01,77
4,30,2017-01-01,66
4,30,2017-02-01,88
4,30,2017-03-01,32
4,30,2017-04-01,52
4,30,2017-05-01,61
4,30,2017-06-01,73
4,30,2017-07-01,69
4,30,2017-08-01,56
4,30,2017-09-01,37
4,30,2017-10-01,61
4,30,2017-11-01,83
4,30,2017-12-01,64
4,30,2018-01-01,85
4,30,2018-02-01,86
4,30,2018-03-01,67
4,30,2018-04-01,86
4,30,2018-05-01,39
4,30,2018-06-01,58
4,30,2018-07-01,91
4,30,2018-08-01,62
4,30,2018-09-01,61
4,30,2018-10-01,78
4,30,2018-11-01,78
4,30,2018-12-01,71
4,30,2019-01-01,77
4,30,2019-02-01,88
4,30,2019-03-01,62
4,30,2019-04-01,72
4,30,2019-05-01,66
4,30,2019-06-01,61
4,30,2019-07-01,72
4,30,2019-08-01,73
4,30,2019-09-01,29
4,30,2019-10-01,88
4,30,2019-11-01,77
4,30,2019-12-01,54
4,31,2017-01-01,81
4,31,2017-02-01,68
4,31,2017-03-01,80
4,31,2017-04-01,73
4,31,2017-05-01,75
4,31,2017-06-01,63
4,31,2017-07-01,69
4,31,2017-08-01,80
4,31,2017-09-01,61
4,31,2017-10-01,75
4,31,2017-11-01,62
4,31,2017-12-01,67
4,31,2018-01-01,30
4,31,2018-02-01,40
4,31,2018-03-01,48
4,31,2018-04-01,45
4,31,2018-05-01,26
4,31,2018-06-01,77
4,31,2018-07-01,80
4,31,2018-08-01,41
4,31,2018-09-01,65
4,31,2018-10-01,34
4,31,2018-11-01,72
4,31,2018-12-01,57
4,31,2019-01-01,54
4,31,2019-02-01,59
4,31,2019-03-01,60
4,31,2019-04-01,52
4,31,2019-05-01,28
4,31,2019-06-01,60
4,31,2019-07-01,30
4,31,2019-08-01,46
4,31,2019-09-01,35
4,31,2019-10-01,41
4,31,2019-11-01,49
4,31,2019-12-01,51
4,32,2017-01-01,46
4,32,2017-02-01,51
4,32,2017-03-01,57
4,32,2017-04-01,58
4,32,2017-05-01,74
4,32,2017-06-01,53
4,32,2017-07-01,69
4,32,2017-08-01,63
4,32,2017-09-01,70
4,32,2017-10-01,63
4,32,2017-11-01,70
4,32,2017-12-01,84
4,32,2018-01-01,57
4,32,2018-02-01,64
4,32,2018-03-01,58
4,32,2018-04-01,85
4,32,2018-05-01,34
4,32,2018-06-01,56
4,32,2018-07-01,56
4,32,2018-08-01,83
4,32,2018-09-01,30
4,32,2018-10-01,75
4,32,2018-11-01,64
4,32,2018-12-01,49
4,32,2019-01-01,49
4,32,2019-02-01,37
4,32,2019-03-01,34
4,32,2019-04-01,41
4,32,2019-05-01,58
4,32,2019-06-01,38
4,32,2019-07-01,42
4,32,2019-08-01,29
4,32,2019-09-01,66
4,32,2019-10-01,29
4,32,2019-11-01,43
4,32,2019-12-01,54
5,1,2017-01-01,243
5,1,2017-02-01,68
5,1,2017-03-01,26
5,1,2017-04-01,33
5,1,2017-05-01,23
5,1,2017-06-01,31
5,1,2017-07-01,84
5,1,2017-08-01,28
5,1,2017-09-01,44
5,1,2017-10-01,94
5,1,2017-11-01,83
5,1,2017-12-01,53
5,1,2018-01-01,69
5,1,2018-02-01,83
5,1,2018-03-01,62
5,1,2018-04-01,68
5,1,2018-05-01,74
5,1,2018-06-01,99
5,1,2018-07-01,87
5,1,2018-08-01,26
5,1,2018-09-01,98
5,1,2018-10-01,82
5,1,2018-11-01,79
5,1,2018-12-01,66
5,1,2019-01-01,78
5,1,2019-02-01,113
5,1,2019-03-01,124
5,1,2019-04-01,97
5,1,2019-05-01,82
5,1,2019-06-01,90
5,1,2019-07-01,53
5,1,2019-08-01,85
5,1,2019-09-01,74
5,1,2019-10-01,47
5,1,2019-11-01,74
5,1,2019-12-01,74
5,2,2017-01-01,97
5,2,2017-02-01,121
5,2,2017-03-01,114
5,2,2017-04-01,104
5,2,2017-05-01,96
5,2,2017-06-01,108
5,2,2017-07-01,98
5,2,2017-08-01,118
5,2,2017-09-01,52
5,2,2017-10-01,68
5,2,2017-11-01,60
5,2,2017-12-01,174
5,2,2018-01-01,117
5,2,2018-02-01,89
5,2,2018-03-01,108
5,2,2018-04-01,87
5,2,2018-05-01,130
5,2,2018-06-01,128
5,2,2018-07-01,108
5,2,2018-08-01,130
5,2,2018-09-01,117
5,2,2018-10-01,76
5,2,2018-11-01,84
5,2,2018-12-01,106
5,2,2019-01-01,66
5,2,2019-02-01,55
5,2,2019-03-01,48
5,2,2019-04-01,86
5,2,2019-05-01,37
5,2,2019-06-01,111
5,2,2019-07-01,101
5,2,2019-08-01,103
5,2,2019-09-01,124
5,2,2019-10-01,42
5,2,2019-11-01,66
5,2,2019-12-01,62
5,3,2017-01-01,56
5,3,2017-02-01,110
5,3,2017-03-01,119
5,3,2017-04-01,45
5,3,2017-05-01,130
5,3,2017-06-01,122
5,3,2017-07-01,129
5,3,2017-08-01,113
5,3,2017-09-01,114
5,3,2017-10-01,107
5,3,2017-11-01,115
5,3,2017-12-01,86
5,3,2018-01-01,44
5,3,2018-02-01,67
5,3,2018-03-01,88
5,3,2018-04-01,91
5,3,2018-05-01,130
5,3,2018-06-01,57
5,3,2018-07-01,51
5,3,2018-08-01,56
5,3,2018-09-01,61
5,3,2018-10-01,113
5,3,2018-11-01,53
5,3,2018-12-01,112
5,3,2019-01-01,166
5,3,2019-02-01,108
5,3,2019-03-01,43
5,3,2019-04-01,36
5,3,2019-05-01,106
5,3,2019-06-01,103
5,3,2019-07-01,30
5,3,2019-08-01,31
5,3,2019-09-01,74
5,3,2019-10-01,118
5,3,2019-11-01,104
5,3,2019-12-01,34
5,4,2017-01-01,83
5,4,2017-02-01,73
5,4,2017-03-01,119
5,4,2017-04-01,73
5,4,2017-05-01,102
5,4,2017-06-01,68
5,4,2017-07-01,44
5,4,2017-08-01,39
5,4,2017-09-01,37
5,4,2017-10-01,126
5,4,2017-11-01,73
5,4,2017-12-01,82
5,4,2018-01-01,89
5,4,2018-02-01,76
5,4,2018-03-01,38
5,4,2018-04-01,73
5,4,2018-05-01,94
5,4,2018-06-01,97
5,4,2018-07-01,88
5,4,2018-08-01,90
5,4,2018-09-01,53
5,4,2018-10-01,84
5,4,2018-11-01,74
5,4,2018-12-01,47
5,4,2019-01-01,96
5,4,2019-02-01,74
5,4,2019-03-01,117
5,4,2019-04-01,121
5,4,2019-05-01,93
5,4,2019-06-01,115
5,4,2019-07-01,75
5,4,2019-08-01,82
5,4,2019-09-01,93
5,4,2019-10-01,137
5,4,2019-11-01,56
5,4,2019-12-01,106
5,5,2017-01-01,95
5,5,2017-02-01,109
5,5,2017-03-01,35
5,5,2017-04-01,87
5,5,2017-05-01,38
5,5,2017-06-01,67
5,5,2017-07-01,85
5,5,2017-08-01,93
5,5,2017-09-01,104
5,5,2017-10-01,118
5,5,2017-11-01,93
5,5,2017-12-01,115
5,5,2018-01-01,97
5,5,2018-02-01,86
5,5,2018-03-01,55
5,5,2018-04-01,88
5,5,2018-05-01,104
5,5,2018-06-01,93
5,5,2018-07-01,53
5,5,2018-08-01,115
5,5,2018-09-01,124
5,5,2018-10-01,97
5,5,2018-11-01,53
5,5,2018-12-01,79
5,5,2019-01-01,63
5,5,2019-02-01,143
5,5,2019-03-01,53
5,5,2019-04-01,134
5,5,2019-05-01,36
5,5,2019-06-01,76
5,5,2019-07-01,34
5,5,2019-08-01,38
5,5,2019-09-01,97
5,5,2019-10-01,89
5,5,2019-11-01,39
5,5,2019-12-01,83
5,6,2017-01-01,48
5,6,2017-02-01,115
5,6,2017-03-01,123
5,6,2017-04-01,99
5,6,2017-05-01,97
5,6,2017-06-01,72
5,6,2017-07-01,93
5,6,2017-08-01,104
5,6,2017-09-01,38
5,6,2017-10-01,73
5,6,2017-11-01,53
5,6,2017-12-01,74
5,6,2018-01-01,83
5,6,2018-02-01,78
5,6,2018-03-01,31
5,6,2018-04-01,77
5,6,2018-05-01,93
5,6,2018-06-01,85
5,6,2018-07-01,110
5,6,2018-08-01,59
5,6,2018-09-01,74
5,6,2018-10-01,93
5,6,2018-11-01,78
5,6,2018-12-01,85
5,6,2019-01-01,75
5,6,2019-02-01,93
5,6,2019-03-01,94
5,6,2019-04-01,66
5,6,2019-05-01,54
5,6,2019-06-01,34
5,6,2019-07-01,35
5,6,2019-08-01,93
5,6,2019-09-01,83
5,6,2019-10-01,75
5,6,2019-11-01,24
5,6,2019-12-01,75
5,7,2017-01-01,65
5,7,2017-02-01,89
5,7,2017-03-01,75
5,7,2017-04-01,94
5,7,2017-05-01,75
5,7,2017-06-01,87
5,7,2017-07-01,59
5,7,2017-08-01,36
5,7,2017-09-01,78
5,7,2017-10-01,45
5,7,2017-11-01,33
5,7,2017-12-01,99
5,7,2018-01-01,54
5,7,2018-02-01,62
5,7,2018-03-01,77
5,7,2018-04-01,45
5,7,2018-05-01,85
5,7,2018-06-01,78
5,7,2018-07-01,111
5,7,2018-08-01,75
5,7,2018-09-01,93
5,7,2018-10-01,87
5,7,2018-11-01,87
5,7,2018-12-01,113
5,7,2019-01-01,75
5,7,2019-02-01,55
5,7,2019-03-01,113
5,7,2019-04-01,88
5,7,2019-05-01,135
5,7,2019-06-01,52
5,7,2019-07-01,89
5,7,2019-08-01,33
5,7,2019-09-01,135
5,7,2019-10-01,113
5,7,2019-11-01,124
5,7,2019-12-01,88
5,8,2017-01-01,74
5,8,2017-02-01,93
5,8,2017-03-01,85
5,8,2017-04-01,75
5,8,2017-05-01,45
5,8,2017-06-01,69
5,8,2017-07-01,76
5,8,2017-08-01,95
5,8,2017-09-01,52
5,8,2017-10-01,78
5,8,2017-11-01,68
5,8,2017-12-01,92
5,8,2018-01-01,83
5,8,2018-02-01,92
5,8,2018-03-01,73
5,8,2018-04-01,86
5,8,2018-05-01,92
5,8,2018-06-01,72
5,8,2018-07-01,83
5,8,2018-08-01,94
5,8,2018-09-01,86
5,8,2018-10-01,94
5,8,2018-11-01,72
5,8,2018-12-01,88
5,8,2019-01-01,65
5,8,2019-02-01,79
5,8,2019-03-01,85
5,8,2019-04-01,77
5,8,2019-05-01,45
5,8,2019-06-01,89
5,8,2019-07-01,36
5,8,2019-08-01,67
5,8,2019-09-01,83
5,8,2019-10-01,94
5,8,2019-11-01,86
5,8,2019-12-01,79
5,9,2017-01-01,97
5,9,2017-02-01,27
5,9,2017-03-01,10
5,9,2017-04-01,13
5,9,2017-05-01,9
5,9,2017-06-01,12
5,9,2017-07-01,33
5,9,2017-08-01,11
5,9,2017-09-01,17
5,9,2017-10-01,37
5,9,2017-11-01,33
5,9,2017-12-01,21
5,9,2018-01-01,27
5,9,2018-02-01,33
5,9,2018-03-01,24
5,9,2018-04-01,27
5,9,2018-05-01,29
5,9,2018-06-01,39
5,9,2018-07-01,34
5,9,2018-08-01,10
5,9,2018-09-01,39
5,9,2018-10-01,32
5,9,2018-11-01,31
5,9,2018-12-01,26
5,9,2019-01-01,31
5,9,2019-02-01,45
5,9,2019-03-01,49
5,9,2019-04-01,38
5,9,2019-05-01,32
5,9,2019-06-01,36
5,9,2019-07-01,21
5,9,2019-08-01,34
5,9,2019-09-01,29
5,9,2019-10-01,18
5,9,2019-11-01,29
5,9,2019-12-01,29
5,10,2017-01-01,38
5,10,2017-02-01,48
5,10,2017-03-01,45
5,10,2017-04-01,41
5,10,2017-05-01,38
5,10,2017-06-01,43
5,10,2017-07-01,39
5,10,2017-08-01,47
5,10,2017-09-01,20
5,10,2017-10-01,27
5,10,2017-11-01,24
5,10,2017-12-01,69
5,10,2018-01-01,46
5,10,2018-02-01,35
5,10,2018-03-01,43
5,10,2018-04-01,34
5,10,2018-05-01,52
5,10,2018-06-01,51
5,10,2018-07-01,43
5,10,2018-08-01,52
5,10,2018-09-01,46
5,10,2018-10-01,30
5,10,2018-11-01,33
5,10,2018-12-01,42
5,10,2019-01-01,26
5,10,2019-02-01,22
5,10,2019-03-01,19
5,10,2019-04-01,34
5,10,2019-05-01,14
5,10,2019-06-01,44
5,10,2019-07-01,40
5,10,2019-08-01,41
5,10,2019-09-01,49
5,10,2019-10-01,16
5,10,2019-11-01,26
5,10,2019-12-01,24
5,11,2017-01-01,22
5,11,2017-02-01,44
5,11,2017-03-01,47
5,11,2017-04-01,18
5,11,2017-05-01,52
5,11,2017-06-01,48
5,11,2017-07-01,51
5,11,2017-08-01,45
5,11,2017-09-01,45
5,11,2017-10-01,42
5,11,2017-11-01,46
5,11,2017-12-01,34
5,11,2018-01-01,17
5,11,2018-02-01,26
5,11,2018-03-01,35
5,11,2018-04-01,36
5,11,2018-05-01,52
5,11,2018-06-01,22
5,11,2018-07-01,20
5,11,2018-08-01,22
5,11,2018-09-01,24
5,11,2018-10-01,45
5,11,2018-11-01,21
5,11,2018-12-01,44
5,11,2019-01-01,66
5,11,2019-02-01,43
5,11,2019-03-01,17
5,11,2019-04-01,14
5,11,2019-05-01,42
5,11,2019-06-01,41
5,11,2019-07-01,12
5,11,2019-08-01,12
5,11,2019-09-01,29
5,11,2019-10-01,47
5,11,2019-11-01,41
5,11,2019-12-01,13
5,12,2017-01-01,33
5,12,2017-02-01,29
5,12,2017-03-01,47
5,12,2017-04-01,29
5,12,2017-05-01,40
5,12,2017-06-01,27
5,12,2017-07-01,17
5,12,2017-08-01,15
5,12,2017-09-01,14
5,12,2017-10-01,50
5,12,2017-11-01,29
5,12,2017-12-01,32
5,12,2018-01-01,35
5,12,2018-02-01,30
5,12,2018-03-01,15
5,12,2018-04-01,29
5,12,2018-05-01,37
5,12,2018-06-01,38
5,12,2018-07-01,35
5,12,2018-08-01,36
5,12,2018-09-01,21
5,12,2018-10-01,33
5,12,2018-11-01,29
5,12,2018-12-01,18
5,12,2019-01-01,38
5,12,2019-02-01,29
5,12,2019-03-01,46
5,12,2019-04-01,48
5,12,2019-05-01,37
5,12,2019-06-01,46
5,12,2019-07-01,30
5,12,2019-08-01,32
5,12,2019-09-01,37
5,12,2019-10-01,54
5,12,2019-11-01,22
5,12,2019-12-01,42
5,13,2017-01-01,38
5,13,2017-02-01,43
5,13,2017-03-01,14
5,13,2017-04-01,34
5,13,2017-05-01,15
5,13,2017-06-01,26
5,13,2017-07-01,34
5,13,2017-08-01,37
5,13,2017-09-01,41
5,13,2017-10-01,47
5,13,2017-11-01,37
5,13,2017-12-01,46
5,13,2018-01-01,38
5,13,2018-02-01,34
5,13,2018-03-01,22
5,13,2018-04-01,35
5,13,2018-05-01,41
5,13,2018-06-01,37
5,13,2018-07-01,21
5,13,2018-08-01,46
5,13,2018-09-01,49
5,13,2018-10-01,38
5,13,2018-11-01,21
5,13,2018-12-01,31
5,13,2019-01-01,25
5,13,2019-02-01,57
5,13,2019-03-01,21
5,13,2019-04-01,53
5,13,2019-05-01,14
5,13,2019-06-01,30
5,13,2019-07-01,13
5,13,2019-08-01,15
5,13,2019-09-01,38
5,13,2019-10-01,35
5,13,2019-11-01,15
5,13,2019-12-01,33
5,14,2017-01-01,19
5,14,2017-02-01,46
5,14,2017-03-01,49
5,14,2017-04-01,39
5,14,2017-05-01,38
5,14,2017-06-01,28
5,14,2017-07-01,37
5,14,2017-08-01,41
5,14,2017-09-01,15
5,14,2017-10-01,29
5,14,2017-11-01,21
5,14,2017-12-01,29
5,14,2018-01-01,33
5,14,2018-02-01,31
5,14,2018-03-01,12
5,14,2018-04-01,30
5,14,2018-05-01,37
5,14,2018-06-01,34
5,14,2018-07-01,44
5,14,2018-08-01,23
5,14,2018-09-01,29
5,14,2018-10-01,37
5,14,2018-11-01,31
5,14,2018-12-01,34
5,14,2019-01-01,30
5,14,2019-02-01,37
5,14,2019-03-01,37
5,14,2019-04-01,26
5,14,2019-05-01,21
5,14,2019-06-01,13
5,14,2019-07-01,14
5,14,2019-08-01,37
5,14,2019-09-01,33
5,14,2019-10-01,30
5,14,2019-11-01,9
5,14,2019-12-01,30
5,15,2017-01-01,26
5,15,2017-02-01,35
5,15,2017-03-01,30
5,15,2017-04-01,37
5,15,2017-05-01,30
5,15,2017-06-01,34
5,15,2017-07-01,23
5,15,2017-08-01,14
5,15,2017-09-01,31
5,15,2017-10-01,18
5,15,2017-11-01,13
5,15,2017-12-01,39
5,15,2018-01-01,21
5,15,2018-02-01,24
5,15,2018-03-01,30
5,15,2018-04-01,18
5,15,2018-05-01,34
5,15,2018-06-01,31
5,15,2018-07-01,44
5,15,2018-08-01,30
5,15,2018-09-01,37
5,15,2018-10-01,34
5,15,2018-11-01,34
5,15,2018-12-01,45
5,15,2019-01-01,30
5,15,2019-02-01,22
5,15,2019-03-01,45
5,15,2019-04-01,35
5,15,2019-05-01,54
5,15,2019-06-01,20
5,15,2019-07-01,35
5,15,2019-08-01,13
5,15,2019-09-01,54
5,15,2019-10-01,45
5,15,2019-11-01,49
5,15,2019-12-01,35
5,16,2017-01-01,29
5,16,2017-02-01,37
5,16,2017-03-01,34
5,16,2017-04-01,30
5,16,2017-05-01,18
5,16,2017-06-01,27
5,16,2017-07-01,30
5,16,2017-08-01,38
5,16,2017-09-01,20
5,16,2017-10-01,31
5,16,2017-11-01,27
5,16,2017-12-01,36
5,16,2018-01-01,33
5,16,2018-02-01,36
5,16,2018-03-01,29
5,16,2018-04-01,34
5,16,2018-05-01,36
5,16,2018-06-01,28
5,16,2018-07-01,33
5,16,2018-08-01,37
5,16,2018-09-01,34
5,16,2018-10-01,37
5,16,2018-11-01,28
5,16,2018-12-01,35
5,16,2019-01-01,26
5,16,2019-02-01,31
5,16,2019-03-01,34
5,16,2019-04-01,30
5,16,2019-05-01,18
5,16,2019-06-01,35
5,16,2019-07-01,14
5,16,2019-08-01,26
5,16,2019-09-01,33
5,16,2019-10-01,37
5,16,2019-11-01,34
5,16,2019-12-01,31
5,17,2017-01-01,160
5,17,2017-02-01,44
5,17,2017-03-01,17
5,17,2017-04-01,21
5,17,2017-05-01,15
5,17,2017-06-01,20
5,17,2017-07-01,55
5,17,2017-08-01,18
5,17,2017-09-01,29
5,17,2017-10-01,62
5,17,2017-11-01,54
5,17,2017-12-01,34
5,17,2018-01-01,45
5,17,2018-02-01,54
5,17,2018-03-01,40
5,17,2018-04-01,44
5,17,2018-05-01,48
5,17,2018-06-01,65
5,17,2018-07-01,57
5,17,2018-08-01,17
5,17,2018-09-01,64
5,17,2018-10-01,54
5,17,2018-11-01,52
5,17,2018-12-01,43
5,17,2019-01-01,51
5,17,2019-02-01,74
5,17,2019-03-01,81
5,17,2019-04-01,64
5,17,2019-05-01,54
5,17,2019-06-01,59
5,17,2019-07-01,34
5,17,2019-08-01,56
5,17,2019-09-01,48
5,17,2019-10-01,31
5,17,2019-11-01,48
5,17,2019-12-01,48
5,18,2017-01-01,64
5,18,2017-02-01,79
5,18,2017-03-01,75
5,18,2017-04-01,68
5,18,2017-05-01,63
5,18,2017-06-01,71
5,18,2017-07-01,64
5,18,2017-08-01,77
5,18,2017-09-01,34
5,18,2017-10-01,44
5,18,2017-11-01,39
5,18,2017-12-01,114
5,18,2018-01-01,77
5,18,2018-02-01,58
5,18,2018-03-01,71
5,18,2018-04-01,57
5,18,2018-05-01,85
5,18,2018-06-01,84
5,18,2018-07-01,71
5,18,2018-08-01,85
5,18,2018-09-01,77
5,18,2018-10-01,50
5,18,2018-11-01,55
5,18,2018-12-01,69
5,18,2019-01-01,43
5,18,2019-02-01,36
5,18,2019-03-01,31
5,18,2019-04-01,56
5,18,2019-05-01,24
5,18,2019-06-01,73
5,18,2019-07-01,66
5,18,2019-08-01,67
5,18,2019-09-01,81
5,18,2019-10-01,27
5,18,2019-11-01,43
5,18,2019-12-01,40
5,19,2017-01-01,36
5,19,2017-02-01,72
5,19,2017-03-01,78
5,19,2017-04-01,29
5,19,2017-05-01,85
5,19,2017-06-01,80
5,19,2017-07-01,85
5,19,2017-08-01,74
5,19,2017-09-01,75
5,19,2017-10-01,70
5,19,2017-11-01,75
5,19,2017-12-01,56
5,19,2018-01-01,29
5,19,2018-02-01,44
5,19,2018-03-01,58
5,19,2018-04-01,60
5,19,2018-05-01,85
5,19,2018-06-01,37
5,19,2018-07-01,33
5,19,2018-08-01,36
5,19,2018-09-01,40
5,19,2018-10-01,74
5,19,2018-11-01,34
5,19,2018-12-01,73
5,19,2019-01-01,109
5,19,2019-02-01,71
5,19,2019-03-01,28
5,19,2019-04-01,23
5,19,2019-05-01,69
5,19,2019-06-01,67
5,19,2019-07-01,19
5,19,2019-08-01,20
5,19,2019-09-01,48
5,19,2019-10-01,77
5,19,2019-11-01,68
5,19,2019-12-01,22
5,20,2017-01-01,54
5,20,2017-02-01,48
5,20,2017-03-01,78
5,20,2017-04-01,48
5,20,2017-05-01,67
5,20,2017-06-01,44
5,20,2017-07-01,29
5,20,2017-08-01,25
5,20,2017-09-01,24
5,20,2017-10-01,83
5,20,2017-11-01,48
